LINC00598	13	40921269	41055143
PGBD3P4	4	43588337	43590346
LINC00599	8	9757574	9760839
SPSB1	1	9335202	9429591
ANHX	12	133794898	133812422
SPSB3	16	1826713	1832582
SPSB2	12	6980099	6982521
PGBD3P1	12	61624724	61626733
SPSB4	3	140770743	140867453
ANKRD40	17	48770551	48785270
CHIAP2	1	111823146	111828730
ANKRD42	11	82904754	82967719
CHIAP1	1	111793634	111799338
LOC101928217	4	4038191	4043831
ANKRD45	1	173577475	173639001
LOC101928216	1	26335517	26357250
ANKRD44	2	197831741	198175521
LOC101928215	16	29115831	29119509
FAM180B	11	47608230	47610746
LOC101928214	2	87972847	87984966
ANKRD46	8	101521980	101572014
FAM180A	7	135413096	135433616
ANKRD49	11	94227153	94232744
LOC101928219	1	96242917	96249447
LOC101928218	6	11134870	11138971
LOC101928213	11	17866620	17868260
PGK1	X	77359666	77382324
LOC101928212	21	43992250	43993920
OR7E91P	2	71251205	71257061
LOC101928211	7	123977434	123992150
LOC101928210	21	36259508	36261972
PGK2	6	49753364	49755053
LOC101928289	11	27426228	27445575
LOC101928288	4	172210644	172219418
LOC101928285	7	54398498	54407420
LOC101928286	X	103047582	103049845
LOC101928283	7	124824624	125019375
FAM189B	1	155216996	155225274
LOC101928284	21	44153704	44161868
CYP46A4P	1	48555025	48555306
DTYMK	2	242615157	242626383
TLR1	4	38797876	38806814
TLR2	4	154605404	154627243
TLR3	4	186990309	187006252
TLR4	9	120466453	120479769
SLX1B-SULT1A4	16	29466412	29476301
TLR5	1	223282748	223316624
TLR6	4	38825325	38858438
ANKRD55	5	55395507	55529186
TLR7	X	12885202	12908480
LOC100289238	10	90898801	90899204
DDX12P	12	9570287	9600768
TLR8	X	12924739	12941288
TLR9	3	52255096	52260179
ANKRD52	12	56631591	56652143
ANKRD54	22	38226862	38240353
ANKRD53	2	71205172	71212629
LINC00528	22	18260056	18262247
CPOX	3	98296677	98312470
ANKRD50	4	125585203	125633887
LOC100289230	5	98264838	98266713
LOC101928293	14	74180343	74185387
LOC101928292	11	69300329	69308311
OR7E99P	4	4158206	4159230
LINC00523	14	101123605	101139081
LOC101928291	1	224621806	224647598
LINC00526	18	5236723	5238028
LOC101928290	12	14720925	14772719
LINC00525	7	47801074	47806370
LINC00520	14	56247853	56263392
LGMNP1	13	65531688	65533650
LINC00521	14	94463616	94478041
KRTAP2-4	17	39221368	39222131
LOC101928277	6	135026447	135028500
LINC00540	13	22784424	22850660
KRTAP2-3	17	39215492	39216344
LOC101928278	2	217684719	217696198
ENTHD2	17	79202072	79212891
LOC101928279	4	4763233	4789101
ENTHD1	22	40139049	40289794
LOC101928272	10	9239329	9337556
OR7E97P	3	125465972	125466942
LOC101928273	2	138636324	138683977
LOC101928274	12	118555667	118564306
KRTAP2-2	17	39210750	39211463
LOC101928275	X	8407910	8423828
KRTAP2-1	17	39202793	39203568
LOC100289244	5	84295636	84296130
BASP1	5	17216932	17276954
ANKRD66	6	46714654	46726955
ANKRD65	1	1353800	1356824
ANKRD63	15	40573645	40574787
ANKRD62	18	12093848	12129763
ANKRD61	7	6071007	6076183
ANKRD60	20	56793510	56804039
LINC00539	13	21877373	21929207
LINC00538	1	214098092	214099997
LOC101928280	6	68936862	69039856
LINC00536	8	116962736	117337297
LOC402125	3	19981854	19983065
LOC101928282	20	31546307	31549415
LINC00535	8	94358695	94712661
LOC101928281	6	12295926	12314628
LINC00534	8	91233716	91400187
LOC101928263	3	39193839	39214562
AMZ1	7	2719163	2755069
LOC101928264	1	159748037	159749215
OR7E96P	8	7897501	7898469
LOC101928261	9	66367152	66368798
LOC101928262	11	69184486	69187280
LOC101928267	19	49310338	49313619
LOC101928268	7	30499667	30509718
LOC101928265	1	26492199	26495073
GSTM5P1	3	12298875	12299981
LINC00550	13	69435416	69459457
LOC101928266	17	9074385	9082435
AMZ2	17	66202127	66253305
ARSFP1	Y	14373004	14378739
LINC00551	13	107270158	107284006
LOC101928269	21	37326958	37357128
TMEM51-AS1	1	15438311	15478960
LAPTM5	1	31205315	31230683
NDRG3	20	35280169	35374541
NDRG4	16	58497549	58547523
RTKN2	10	63942794	64028570
LOC100421238	3	175392871	175394583
LINC00544	13	30510668	30524625
NDRG1	8	134249414	134309835
NDRG2	14	21484922	21539098
LOC101928271	2	21059531	21061421
LOC101928270	1	99937937	99958468
LINC00545	13	31456699	31457532
LOC100421235	15	83360478	83361110
LINC00548	13	40768646	40794639
LINC00547	13	38109077	38125673
LOC101928250	2	217664301	217669522
LOC101928251	17	71509824	71514909
LOC101928252	12	79893802	79894530
LOC101928253	6	11992148	12001477
LOC101928254	7	124869633	124904345
SESTD1	2	179966419	180129350
LOC101928255	21	44068404	44071354
LOC101928257	7	52839096	52842419
LINC00560	13	89279107	89282651
LOC101928258	X	102781619	102785758
LOC101928259	X	71908799	71932190
CPS1	2	211342406	211543831
MAD2L1P1	14	61246583	61247985
LOC100421248	6	11015679	11016216
LINC00552	13	114451484	114454062
LINC00559	13	90712501	90771971
LOC100421246	6	131505468	131506626
LINC00558	13	54389554	54450254
LOC101928260	11	27238586	27240282
TLN1	9	35697334	35732392
CPT2	1	53662101	53679869
TLN2	15	62682769	63136830
FAM185A	7	102389399	102449672
LOC100216346	8	81263351	81264031
JADE1	4	129730779	129796379
JADE2	5	133860003	133918918
JADE3	X	46771736	46920641
POU5F2	5	93076015	93077309
GALNTL5	7	151653464	151717019
LOC402175	4	43900932	43901426
POU5F1	6	31132114	31138451
MORF4L2P1	4	54952852	54954618
GALNTL6	4	172734575	173961559
CCDC11P1	5	39571582	39572774
MIR663AHG	20	26167655	26189869
CPTP	1	1260136	1264276
LOC100289206	X	71089388	71093289
FAM186B	12	49976658	49999433
FAM186A	12	50721095	50790405
LOC100216356	X	75443036	75443830
LOC100216355	11	34356326	34357655
C1QBP	17	5336099	5342471
LOC402160	4	2420701	2464690
CASP16	16	3194016	3199961
TCF7L2	10	114709978	114927437
FAM187B	19	35715704	35719628
TCF7L1	2	85360583	85537511
RAX2	19	3769087	3772219
MIR3199-1	22	28316513	28316600
HAND1	5	153854532	153857824
LINC00502	10	92805565	92821916
MIR3199-2	22	28316514	28316599
HAND2	4	174447652	174451378
MYBPH	1	203136939	203144969
TRL-AAG1-1	5	180524474	180524555
PGA3	11	60970984	60980350
USP9YP30	Y	27869137	27869295
LINC00507	12	128399955	128436097
TRL-AAG1-3	5	180601044	180601125
PGA4	11	60989821	60999179
TRL-AAG1-2	5	180528840	180528921
PGA5	11	61008644	61018929
USP9YP34	Y	20096129	20105267
DTX4	11	58939812	58976060
USP9YP13	Y	26066052	26066270
PEX12P1	13	90643797	90645149
USP9YP19	Y	27895007	27896135
DTX1	12	113494514	113535833
SHC1P1	X	63652063	63655554
DTX2	7	76090972	76135312
SHC1P2	17	42304329	42307918
DTX3	12	57998110	58003585
LOC101928295	19	49871962	49891338
FAM188B	7	30811033	30932408
LOC101928294	12	80328722	80334313
FAM188A	10	15820173	15902519
LOC101928297	2	17035063	17036517
LOC101928296	8	99641190	99646209
LOC101928299	2	138765299	138911471
ANKRD62P1-PARP4P3	22	17134598	17156430
LOC101928298	10	10100685	10105465
CPVL	7	29035247	29225213
LOC100421207	11	74811507	74812177
CASP10	2	202047621	202094129
ACTRT1	X	127184941	127186382
LINC00511	17	70594180	70636611
ACTRT2	1	2938046	2939467
LOC100421204	11	72262104	72263427
ACTRT3	3	169484709	169487683
LINC00514	16	3039055	3044510
LOC100421202	12	10193446	10198225
CASP14	19	15160291	15169104
L2HGDH	14	50704285	50778947
LINC00515	21	26955087	26955536
LOC100421201	12	126995452	126996257
LOC100216337	2	8897038	8897979
CASP12	11	104756445	104769397
LINC00518	6	10428018	10435055
USP9YP23	Y	19894111	19896696
USP9YP22	Y	9023208	9023421
AIF1	6	31582969	31584798
MTND5P9	4	156374206	156375966
MTND5P8	7	112012702	112013778
LOC101928740	14	86497508	86508183
MAP3K7	6	91223292	91297020
LOC101928741	5	65500951	65505734
LOC642635	2	154277191	154278427
MAP3K6	1	27681670	27693558
MAP3K5	6	136878184	137113656
MAP3K4	6	161412816	161538417
PIGPP3	20	32552992	32553379
MAP3K9	14	71189243	71275912
MAP3K8	10	30722950	30750762
LOC101928748	9	117881818	117900688
LOC101928749	11	76092360	76093706
LOC101928746	4	206686	207717
LOC101928747	X	135956820	135961471
LOC101928745	21	46823724	46826253
LOC101928742	6	82201156	82204872
LOC101928743	6	26325026	26332272
PGDP1	18	29542092	29543679
PGDP2	12	75993827	75995333
LOC101928739	3	178819159	178865765
BAALC-AS1	8	104168362	104310998
AIG1	6	143381979	143661441
THY1	11	119288655	119294246
MTND5P2	13	96344792	96346226
DEFT1P	8	6844700	6847243
MTND5P3	13	85095941	85098041
LOC642648	22	46463524	46466474
LOC101928730	13	112911039	112927314
MTND5P1	21	45893621	45894956
MTND5P6	7	57238700	57240476
MTND5P7	7	57262031	57263753
MTND5P4	4	17063501	17063788
LOC642643	22	18721540	18737918
MTND5P5	4	102893579	102893959
LOC101928735	12	29193704	29194848
LOC101928736	16	30886783	30906541
LOC101928737	16	87527793	87549236
PHACTR2P1	10	121574730	121576160
LOC101928738	17	77893156	77897809
LOC101928731	12	94101871	94131940
LOC101928732	19	4684829	4685617
MYBBP1A	17	4442191	4458921
LOC101928733	7	149095295	149098547
LOC101928734	4	184154781	184161787
DNAH11	7	21582833	21941451
DNAH10	12	124246786	124420267
OSTF1	9	77703398	77762114
DNAH12	3	57327727	57530071
DNAH14	1	225117356	225586996
DNAH17	17	76419778	76573476
SRP72P1	18	47021516	47023267
LOC642661	14	19719146	19720690
SRP72P2	6	158658168	158663816
PFN1	17	4848945	4852381
PFN2	3	149682691	149688741
PFN3	5	176827108	176827637
LOC101928762	16	31053282	31060850
PFN4	2	24337954	24346334
LOC101928763	1	29198831	29237650
LOC101928760	4	57095800	57112587
IMPG1	6	76631062	76782335
LOC101928761	X	36737884	36742286
IMPG2	3	100941390	101039419
DDX60L	4	169277886	169401665
LOC101928766	17	77889056	77900588
LOC101928767	14	86594272	86595934
LOC101928764	13	21860557	21871219
LOC101928765	2	229348195	229706301
LOC101928768	5	784963	786275
LOC101928769	5	65803372	65807442
SFMBT1	3	52933221	53080089
SFMBT2	10	7200586	7453448
RGS1	1	192544857	192549159
HSPB11	1	54387234	54411975
RGS2	1	192778169	192781407
AIDA	1	222841355	222886602
LOC101928750	9	140110884	140113813
RGS3	9	116207009	116360023
LOC101928751	1	175846479	175849600
LOC642669	14	19758197	19758781
RGS4	1	163038396	163046592
RGS5	1	163112089	163291581
LOC101928753	12	94671534	94674272
RGS6	14	72398817	73033238
LOC101928754	1	112715822	112720236
RGS7	1	240938817	241520505
LOC101928755	7	55812481	55814282
RGS8	1	182613036	182653502
LOC101928756	22	50871558	50873278
CCT5-2P	13	79484857	79484966
RGS9	17	63133456	63223821
LOC101928757	10	17851251	17953180
LOC101928758	9	139150578	139159990
LOC101928759	12	29324305	29325046
CSH1	17	61972268	61974027
CSH2	17	61949372	61951089
PCP4L1	1	161228517	161255240
LOC101928708	16	87245728	87260036
LOC101928709	6	149539137	149565450
LOC101928706	1	670970	672114
LOC101928707	16	30366698	30368494
LOC101928705	12	28724150	28726792
LOC101928704	11	43600453	43694943
LOC101928703	4	182896309	183006289
LOC101928702	4	75917448	75924357
TRL-AAG7-1	5	180591564	180591645
LOC101928701	10	16569648	16581767
LOC101928700	7	146778030	146794701
LOC100131689	14	52753486	52756152
LOC100131685	3	190548754	190549962
GKAP1	9	86354336	86444431
LOC100131680	6	77370203	77372817
ULK4P1	15	32698812	32727250
ULK4P2	15	30864758	30892911
PIK3C2G	12	18395912	18801352
ULK4P3	15	30395935	30423951
PIK3C2A	11	17108108	17229543
PIK3C2B	1	204391756	204463943
NDNF	4	121956782	121993673
PDCL2	4	56422686	56458418
PDCL3	2	101179418	101193201
THOC6	16	3074032	3077756
CCNYL1	2	208576264	208620898
CCNYL2	10	42903622	42967688
THOC7	3	63819546	63849597
DIS3L2P1	2	233306749	233312676
THOC5	22	29904156	29949749
THOC2	X	122734412	122866904
THOC3	5	175386534	175395318
LOC100131691	19	59070553	59086164
THOC1	18	214520	268059
CSF3	17	38171614	38174066
CSF2	5	131409485	131411863
PIP5K1P1	6	7986335	7990577
TRIM17	1	228594858	228604583
OR5BH1P	X	130532023	130532931
CSF1	1	110453233	110473616
PIP5K1P2	7	159023686	159028019
TRIM14	9	100798071	100881695
TRIM13	13	50571143	50592603
LOC101928728	1	27018623	27022896
TRIM16	17	15531277	15587625
LOC101928729	17	18283156	18292298
TRIM15	6	30130968	30140473
TRIM10	6	30119722	30128711
OR4F14P	15	102368944	102369879
TRIM11	1	228581373	228594584
LOC101928723	1	6161847	6165323
SNX18P5	9	44047023	44048418
TRX-CAT1-1	1	153643726	153643797
LOC101928722	9	139144072	139148672
SNX18P4	9	43062963	43064350
TRX-CAT1-2	17	80452597	80452668
LOC101928721	4	37080199	37119920
SNX18P7	9	33575500	33577012
SNX18P6	9	66394460	66395855
LOC101928720	9	110189602	110193038
LOC101928727	1	175526124	175537384
TRX-CAT1-5	6	26330529	26330600
SNX18P9	9	69451450	69452569
LOC101928726	5	176532822	176548835
SNX18P8	9	42437552	42438939
TRX-CAT1-6	6	27300764	27300835
LOC101928725	15	59060271	59063340
TRX-CAT1-3	6	26286754	26286825
LOC101928724	2	62576080	62592334
TRX-CAT1-4	6	26313352	26313423
TRX-CAT1-7	6	27560600	27560671
TRX-CAT1-8	6	27870271	27870342
LOC642614	16	34726694	34728588
SNX18P3	9	38567398	38569179
SNX18P2	9	95655950	95656787
TRIM29	11	119981994	120056237
TRIM28	19	59055824	59062087
LOC101928717	21	46922427	46924282
LOC440896	9	69174196	69182159
TRIM27	6	28870779	28891768
LOC101928718	1	112287939	112298158
LOC440895	2	110705267	110726151
TRIM26	6	30152232	30181271
LOC101928719	22	50637517	50639256
TRIM25	17	54965270	54991409
TRIM24	7	138145079	138270333
TRIM23	5	64885507	64920187
TRIM22	11	5710817	5732093
TRIM21	11	4406127	4414926
OR4F13P	15	102382322	102390527
LOC101928710	17	76613475	76626252
LOC648691	22	22901756	22909007
LOC101928712	14	86401031	86473957
LOC101928711	3	177483341	177484615
LOC101928714	6	81162874	81178805
LOC101928713	5	64190135	64206857
LOC101928716	7	40577726	40586670
TMSB10P2	X	18359336	18359463
TMSB10P1	2	236790761	236791171
PRPF4B	6	4021563	4065217
RPL17P39	15	71633462	71634086
RPL17P38	12	108113341	108113940
RPL17P37	12	119175725	119176341
RGL3	19	11504732	11530018
RGL4	22	24033048	24041444
RGL1	1	183605208	183897666
RGL2	6	33259431	33267386
MFHAS1	8	8640864	8751131
BHLHA15	7	97840759	97844769
TIA1	2	70436576	70475886
RPL17P46	18	48349947	48350474
RPL17P47	19	12253196	12253690
RPL17P44	18	60082877	60083490
RPL17P45	18	37723890	37724468
RPL17P42	17	34046926	34047445
RPL17P43	17	19400217	19400877
RPL17P40	16	16187890	16188370
RPL17P41	17	65780824	65781444
LOC100131652	X	152871911	152875564
RSBN1L	7	77325743	77409120
RPL17P49	X	12413876	12414286
RPL17P48	20	60612457	60613043
LOC100131655	18	74506688	74534251
ATP5C1P1	14	54457649	54458741
RPL17P50	10	74765554	74766385
RPL17P18	3	197577236	197577861
RPL17P17	3	65829537	65830149
RPL17P16	3	48162113	48162777
RPL17P15	2	120456165	120457766
RPL17P19	4	62077370	62077918
TRI-TAT1-1	19	39902808	39902900
IGHD4-4	14	106379081	106379096
TCP10L	21	33947151	33957845
CSAD	12	53551447	53575422
RPL17P20	4	57576187	57576812
RPL17P21	5	52199738	52200308
RPL17P24	6	154538028	154538658
RPL17P25	6	81083697	81084321
RPL17P22	5	55432771	55433405
RPL17P23	6	127756759	127757365
HSFY1P1	22	17308364	17310225
RPL17P27	7	138373684	138374300
RPL17P26	6	56735947	56736578
RPL17P29	8	11032519	11033125
RPL17P28	7	138734202	138734752
EFTUD1P1	15	84748939	84795353
EFTUD1P2	4	66008421	66011069
LOC100131676	12	7759430	7760217
OR9G3P	11	56507656	56508569
AIM2	1	159028790	159046685
AIM1	6	106808683	107018335
RPL17P30	8	41958836	41959358
RPL17P31	8	68318704	68319342
COL6A4P2	3	129931663	129992649
RPL17P32	8	106300069	106300593
COL6A4P1	3	15206869	15247466
RPL17P33	8	29489572	29490199
RPL17P34	10	95043726	95044350
RPL17P35	10	66380137	66380679
TRR-TCG5-1	6	28510891	28510963
RPL17P36	10	120631526	120632149
LOC100129096	8	70041946	70042571
HTT-AS	4	3064973	3076241
MIR103A1	5	167987901	167987978
IMPA2	18	11981427	12030885
MIR103A2	20	3898141	3898218
IMPA1	8	82569151	82599029
OR9G2P	11	56518473	56519460
PINK1	1	20959948	20978004
RGP1	9	35749277	35753264
LOC642677	15	84721869	84722814
UQCRQ	5	132202319	132204536
LOC100129098	8	55378154	55382986
LOC100129099	5	110490945	110491665
LOC642683	16	34873005	34879529
NDE1	16	15737124	15820210
ZCCHC9	5	80597402	80608966
TIE1	1	43766566	43788781
ZCCHC5	X	77911566	77914825
ZCCHC6	9	88902648	88969402
ZCCHC7	9	37120161	37358146
ZCCHC8	12	122956146	122985543
MIR103B2	20	3898149	3898210
LOC100129083	19	51919160	51920679
ZCCHC4	4	25314396	25374190
ZCCHC3	20	278204	280965
LOC100131617	X	134718204	134719085
LOC100129085	19	38183932	38184491
ZCCHC2	18	60190658	60254942
MIR103B1	5	167987909	167987970
TIFA	4	113196782	113207059
BMPR1B-AS1	4	95664825	95679129
RPL17P12	2	146951864	146952389
RPL17P11	2	234630138	234630756
RPL17P14	2	229868602	229869098
RPL17P13	2	150296411	150296941
UQCRH	1	46769324	46782448
RPL17P10	2	201967221	201967680
LOC642692	2	236055670	236056150
UQCRB	8	97238904	97247862
LOC100131624	2	108893100	108894399
LOC100131625	9	100996996	100997843
TRIM43CP	2	97691563	97697383
LOC100131626	11	118251935	118289530
PAXBP1	21	34106210	34144169
NDC1	1	54231133	54304225
RGMA	15	93586636	93632443
RGMB	5	98104999	98132198
RNASE10	14	20973696	20979314
RNASE11	14	21051051	21078037
RNASE12	14	21058239	21059532
RNASE13	14	21500979	21502944
CDC37P2	16	28425095	28426339
LOC100131635	3	187420154	187450203
CSRP2BP	20	18122868	18169031
CDC37P1	16	28711497	28712932
FERP1	X	122736990	122737782
THOP1	19	2785464	2813599
OR7E87P	11	71304704	71305351
LOC100129168	21	32824765	32825597
CREB3L2	7	137559725	137686847
CREB3L1	11	46299189	46342972
CREB3L4	1	153940315	153946840
CREB3L3	19	4153598	4173051
ERC2-IT1	3	55691234	55693497
TRABD2A	2	85048774	85108369
TRABD2B	1	48226200	48463009
OR7E89P	2	159710016	159711184
CHRAC1	8	141521397	141527252
LOC100129175	2	219866937	219880444
AHSP	16	31539203	31540125
RGCC	13	42031542	42045013
BLCAP	20	36145819	36156333
PEBP1P2	2	85568404	85568961
PEBP1P3	1	198647467	198649268
CRIPT	2	46844325	46852881
DUXA	19	57663094	57678856
THSD1P1	13	52741854	52742456
AHSG	3	186330850	186339107
AHRR	5	304291	438406
LOC100129184	16	29140878	29141569
PEBP1P1	14	96889265	96890634
CDC37L1	9	4679566	4706594
BHMT2	5	78365547	78385897
CRIP1	14	105952892	105955128
TSEN54	17	73512609	73520821
LARP4P	15	36909213	36910624
CRIP3	6	43273211	43277005
CRIP2	14	105939275	105946507
LARP4B	10	852854	977645
GPX1P2	21	28515442	28516318
GPX1P1	X	13396634	13397506
NSMCE4A	10	123716603	123734743
MIR4776-2	2	213790981	213791060
KAT6B	10	76584685	76792380
MIR4776-1	2	213790981	213791060
KAT6A	8	41786997	41909506
TRR-TCG6-1	9	112960803	112960875
INS-IGF2	11	2150342	2182439
IMPDH1P5	10	79539353	79541713
IMPDH1P6	8	124412762	124415055
IMPDH1P3	7	138125338	138127685
IMPDH1P4	X	43136625	43139011
TMSB15A	X	101768610	101771699
IMPDH1P1	9	34132457	34134793
IMPDH1P2	X	40217710	40220062
TMSB15B	X	103217200	103220563
SPATA3-AS1	2	231849083	231860747
IMPDH1P9	6	18366247	18368950
OR7E83P	4	9514472	9515636
IMPDH1P7	2	187865866	187868205
IMPDH1P8	3	15919457	15921802
IFNLR1	1	24480647	24513765
CCDC169-SOHLH2	13	36742345	36871992
LAMB2P1	3	49190292	49191834
IGHD5-5	14	106378116	106378135
PIH1D3	X	106449862	106487473
PIH1D2	11	111934734	111944895
NFIA-AS2	1	61419415	61420271
NFIA-AS1	1	61714458	61719190
PIH1D1	19	49949550	49955266
LOC100129130	7	75464899	75465459
OR7E84P	4	9470652	9471875
LOC100129133	X	87316567	87317842
SCGB3A2	5	147258274	147261756
SCGB3A1	5	180017105	180018487
LOC100129135	18	65455509	65458270
LOC100129137	4	89448713	89449318
LOC100129138	1	104615645	104619708
MIR25	7	99691183	99691266
PPP6C	9	127908852	127952218
MIR28	3	188406569	188406654
SFTPA3P	10	81353703	81355415
MIR21	17	57918627	57918698
MIR22	17	1617197	1617281
PFAS	17	8152596	8173809
LOC100129140	2	65727850	65729354
SFT2D1	6	166733516	166755991
SFT2D2	1	168195255	168212088
CT83	X	115592853	115594194
LOC100129148	7	139102208	139112272
LOC100129144	X	66593204	66595378
OR7E85P	4	9485250	9486477
ALOX15P1	17	6561038	6564701
ALOX15P2	9	95675441	95683839
PHKA2-AS1	X	18908414	18913093
MIR17	13	92002859	92002942
IGJP1	8	85891209	85892805
SFT2D3	2	128458597	128461407
MINOS1P1	13	33070343	33072629
MINOS1P2	17	62743153	62743658
MINOS1P3	3	27256053	27256580
MINOS1P4	4	79300344	79300812
LOC100526736	4	86167290	86170004
ARSEP1	Y	14452985	14468246
PXYLP1	3	140950682	141013486
LOC100129155	6	110966965	110967758
OR7E86P	4	9460848	9462070
TRIM50	7	72726532	72742085
CT62	15	71402583	71407929
TRIM52	5	180683373	180688161
CNGB1	16	57916244	58005020
TRIM51	11	55650773	55659286
CNGB3	8	87586163	87755903
TRIM46	1	155145702	155157447
TRIM47	17	73870242	73874683
TRIM48	11	55029658	55038595
TRIM49	11	89530823	89541743
TRIM42	3	140396866	140419992
TRIM43	2	96257766	96265471
TRIM44	11	35684353	35830930
TRIM45	1	117653677	117664411
PPP4C	16	30087297	30096698
LOC391448	2	136655525	136656736
PHC1P1	12	55803470	55808727
LOC727751	15	82944750	82976258
MLXIPL	7	73007524	73038903
CST3	20	23608534	23618685
TRIM41	5	180650263	180662808
CST2	20	23804404	23807312
TRIM40	6	30103885	30116512
CST1	20	23728190	23731574
CNGA3	2	98962618	99015064
CNGA4	11	6256724	6267066
CNGA1	4	47937994	48018646
CNGA2	X	150903218	150914036
MIR32	9	111808509	111808578
TRIM37	17	57059999	57184266
MIR31	9	21512114	21512184
TRIM38	6	25962917	25987557
TRIM35	8	27142404	27168834
CST8	20	23471766	23476655
TRIM36	5	114460459	114516243
RPAIN	17	5322961	5336340
CST9	20	23583047	23586610
TRIM33	1	114935399	115053781
CST6	11	65779462	65780976
EIF3LP3	10	38368987	38369799
TRIM34	11	5641174	5665628
CST7	20	24929866	24940564
TRIM31	6	30070674	30080867
CST4	20	23666277	23669662
EIF3LP1	14	82382544	82384402
TRIM32	9	119360147	119463579
CST5	20	23856572	23860380
CT55	X	134290461	134305751
EIF3LP2	10	43062124	43063114
CSTB	21	45193546	45196256
CSTA	3	122044011	122060816
TRIM39	6	30294227	30311506
PPP5C	19	46850251	46896238
LOC100129100	8	89432536	89498323
SMAD5-AS1	5	135465202	135470579
TRIM72	16	31225342	31236510
TRIM71	3	32859510	32933771
TRIM74	7	72430016	72439997
TRIM73	7	75021234	75034896
TRIM64	11	89701672	89707240
TRIM65	17	73885041	73893084
TRIM66	11	8633584	8704205
TRIM67	1	231298674	231357314
TRIM68	11	4619902	4629489
TRIM69	15	45028314	45060027
CDK2AP2P1	9	45363481	45363849
CDK2AP2P3	9	68370182	68371081
LOC100129108	11	49031731	49037446
RFX8	2	102013823	102091165
RFX4	12	106976685	107156582
RFX5	1	151313116	151319785
TRY-GTA6-1	6	26595102	26595190
RFX6	6	117198376	117253326
RFX7	15	56379479	56535728
BRCA2	13	32889617	32973809
TRIM63	1	26377792	26394142
TRIM62	1	33611000	33647671
BRCA1	17	41196312	41277500
TRIM61	4	165875598	165898818
TRIM60	4	165953151	165962896
DPPA4P1	3	66376673	66377207
TRIM55	8	67039131	67087720
TRIM56	7	100728786	100733909
TRIM54	2	27505297	27530307
TRIM59	3	160153291	160167626
TRIM58	1	247803007	248043440
RFX1	19	14072342	14117134
RFX3	9	3218297	3525992
OR10N1P	11	123975759	123976681
RFX2	19	5993175	6110664
PDCD5	19	33072071	33078358
PDCD6	5	271736	315089
PDCD7	15	65409717	65426174
LOC100129118	19	14903077	14903766
LOC101928778	1	177669659	177679465
LOC101928777	2	132837699	132842986
LOC101928775	9	118501945	118503884
LOC391472	2	201709028	201710132
HMGB1P9	2	219064999	219066573
HMGB1P8	15	89678298	89679906
LOC101928779	12	95809775	95836242
HMGB1P7	10	32202077	32202682
LOC101928770	6	82523003	82523909
HMGB1P6	15	71456011	71457851
HMGB1P5	3	22423161	22424357
HMGB1P4	2	171456651	171458894
HMGB1P3	2	231379576	231380916
LOC101928774	11	112236297	112237712
KRTAP5-2	11	1618407	1619524
PDCD4	10	112631553	112659764
HMGB1P1	20	56062997	56064186
KRTAP5-3	11	1628795	1629693
LOC101928772	19	14042000	14043002
PDCD1	2	242792033	242801058
LOC101928771	6	26376488	26378545
PDCD2	6	170884660	170893780
KRTAP5-1	11	1605572	1606513
FUBP1	1	78409740	78444839
EPCAM	2	47596287	47614167
CEP57L1P1	10	72149122	72150376
FUBP3	9	133454954	133513739
LOC440910	2	132036863	132057392
GAREM	18	29843484	30050447
LOC101928787	17	18854938	18857462
LOC101928786	9	140934955	140939523
LOC727710	16	85319910	85337070
LOC101928789	2	231067836	231078941
LOC101928788	6	151255858	151257032
BRCC3	X	154299695	154351349
PFKL	21	45719925	45747261
LOC727713	2	146583104	146585410
PFKP	10	3109667	3178997
SEL1L2	20	13829635	13975979
LOC101928781	10	63212397	63253191
SEL1L3	4	25749049	25864647
LOC101928780	19	54622891	54628722
PFKM	12	48499656	48540187
LOC101928783	4	184653374	184658726
LOC101928782	7	131594979	131633712
CHODL-AS1	21	19207989	19257925
LOC101928785	4	57488939	57492380
LOC101928784	15	60771395	60838791
KRTAP5-5	11	1651033	1652160
KRTAP5-4	11	1642188	1643368
KRTAP5-7	11	71238313	71239210
KRTAP5-6	11	1718425	1718985
LOC402076	2	68250829	68251707
KRTAP5-9	11	71259466	71260653
KRTAP5-8	11	71249071	71250253
TRIM77	11	89443467	89451040
LOC727709	4	123660529	123661875
H1FNT	12	48722763	48724062
LOC101928799	10	18041242	18085689
TMEM108-AS1	3	132965292	132976032
LOC101928798	4	39444593	39448547
LOC101928797	9	120410884	120419305
LOC101928796	21	47392859	47394867
LOC101928794	5	66297446	66299990
LOC101928793	5	1081871	1083698
LOC101928792	15	24410682	24426088
LOC101928791	14	88484872	88492677
LOC101928790	3	179613562	179639683
LOC440934	2	223181254	223186441
MAP3K3	17	61699404	61773670
LOC100421985	11	124408438	124409214
MAP3K2	2	128056245	128100805
MAP3K1	5	56110900	56191979
ZC3H12B	X	64708058	64727767
ZC3H12A	1	37940119	37949978
PGCP1	1	111927141	111932473
H1FOO	3	129262057	129270310
CRIM1	2	36583370	36778278
ZC3H12D	6	149768766	149806148
PINX1	8	10622473	10697394
ZC3H12C	11	109963673	110042566
KAT2A	17	40265129	40273382
RPL18AP3	12	104659052	104659669
RPL18AP2	21	47840411	47840957
RPL18AP1	14	93689895	93690521
KAT2B	3	20081524	20195896
FAR1P1	13	90823117	90824161
LOC391465	2	178042424	178042986
RPAP3	12	48055715	48099844
